185441.00,5104.7368711,N,11407.8463657,W,1,23,0.7,1120.060,M,-16.60,M,,*5E
185441.10,5104.7371247,N,11407.8469833,W,1,22,0.8,1119.501,M,-16.60,M,,*51
185441.20,5104.7372126,N,11407.8469419,W,1,22,0.8,1119.533,M,-16.60,M,,*50
185441.30,5104.7371245,N,11407.8464445,W,1,23,0.7,1119.982,M,-16.60,M,,*58
185441.40,5104.7373470,N,11407.8468712,W,1,23,0.7,1119.413,M,-16.60,M,,*55
185441.50,5104.7374116,N,11407.8468239,W,1,23,0.7,1119.372,M,-16.60,M,,*5A
185441.60,5104.7369414,N,11407.8464601,W,1,23,0.7,1118.475,M,-16.60,M,,*50
185441.70,5104.7369790,N,11407.8464069,W,1,23,0.7,1118.448,M,-16.60,M,,*58
185441.80,5104.7369498,N,11407.8462437,W,1,23,0.7,1118.475,M,-16.60,M,,*5B
185441.90,5104.7370409,N,11407.8462724,W,1,24,0.6,1118.369,M,-16.60,M,,*57
185442.00,5104.7370730,N,11407.8461750,W,1,24,0.6,1118.366,M,-16.60,M,,*5B
185442.10,5104.7367470,N,11407.8453684,W,1,24,0.6,1119.310,M,-16.60,M,,*52
185442.20,5104.7367577,N,11407.8452113,W,1,26,0.6,1119.511,M,-16.60,M,,*5A
185442.30,5104.7367927,N,11407.8452072,W,1,26,0.6,1119.339,M,-16.60,M,,*58
185442.40,5104.7368656,N,11407.8452568,W,1,26,0.6,1119.045,M,-16.60,M,,*5F
185442.50,5104.7371785,N,11407.8457507,W,1,25,0.6,1118.135,M,-16.60,M,,*51
185442.60,5104.7372362,N,11407.8457474,W,1,25,0.6,1117.938,M,-16.60,M,,*53
185442.70,5104.7373823,N,11407.8457336,W,1,26,0.6,1118.106,M,-16.60,M,,*55
185442.80,5104.7376837,N,11407.8461484,W,1,26,0.6,1117.954,M,-16.60,M,,*51
185442.90,5104.7378872,N,11407.8463524,W,1,26,0.7,1117.867,M,-16.60,M,,*56
185443.00,5104.7383503,N,11407.8469665,W,1,26,0.7,1119.022,M,-16.60,M,,*5A
185443.10,5104.7386609,N,11407.8474004,W,1,26,0.7,1119.585,M,-16.60,M,,*52
185443.20,5104.7382014,N,11407.8453941,W,1,26,0.7,1118.095,M,-16.60,M,,*57
185443.30,5104.7384628,N,11407.8450409,W,1,26,0.7,1118.832,M,-16.60,M,,*5E
185443.40,5104.7385473,N,11407.8449773,W,1,26,0.6,1119.076,M,-16.60,M,,*5A
185443.50,5104.7387960,N,11407.8447104,W,1,27,0.6,1119.818,M,-16.60,M,,*5F
185443.60,5104.7390037,N,11407.8441719,W,1,26,0.6,1120.767,M,-16.60,M,,*51
185443.70,5104.7391329,N,11407.8442250,W,1,26,0.6,1120.897,M,-16.60,M,,*56
185443.80,5104.7393189,N,11407.8444076,W,1,26,0.6,1121.191,M,-16.60,M,,*5D
185443.90,5104.7393430,N,11407.8441411,W,1,26,0.6,1121.470,M,-16.60,M,,*51
185444.00,5104.7393082,N,11407.8439752,W,1,26,0.6,1121.247,M,-16.60,M,,*5B
185444.10,5104.7391503,N,11407.8433708,W,1,27,0.6,1120.770,M,-16.60,M,,*50
185444.20,5104.7390151,N,11407.8429788,W,1,26,0.6,1120.244,M,-16.60,M,,*51
185444.30,5104.7388315,N,11407.8424656,W,1,27,0.6,1121.367,M,-16.60,M,,*54
185444.40,5104.7389787,N,11407.8430089,W,1,27,0.6,1121.554,M,-16.60,M,,*5A
185444.50,5104.7390114,N,11407.8430236,W,1,27,0.6,1121.468,M,-16.60,M,,*57
185444.60,5104.7388426,N,11407.8426874,W,1,27,0.6,1120.630,M,-16.60,M,,*5C
185444.70,5104.7389543,N,11407.8427279,W,1,27,0.6,1120.518,M,-16.60,M,,*51
185444.80,5104.7390363,N,11407.8428023,W,1,26,0.6,1120.118,M,-16.60,M,,*55
185444.90,5104.7392881,N,11407.8430622,W,1,26,0.6,1119.606,M,-16.60,M,,*5D
185445.00,5104.7389921,N,11407.8424433,W,1,26,0.6,1120.745,M,-16.60,M,,*5F
185445.10,5104.7390702,N,11407.8439878,W,1,26,0.6,1121.950,M,-16.60,M,,*5D
185445.20,5104.7390804,N,11407.8422437,W,1,25,0.6,1120.648,M,-16.60,M,,*5E
185445.30,5104.7383998,N,11407.8418185,W,1,26,0.6,1119.621,M,-16.60,M,,*5A
185445.40,5104.7383997,N,11407.8417546,W,1,26,0.6,1119.541,M,-16.60,M,,*53
185445.50,5104.7383228,N,11407.8416438,W,1,26,0.6,1119.286,M,-16.60,M,,*58
185445.60,5104.7376696,N,11407.8405437,W,1,26,0.6,1116.927,M,-16.60,M,,*52
185445.70,5104.7376789,N,11407.8404434,W,1,26,0.6,1117.044,M,-16.60,M,,*53
185445.80,5104.7376782,N,11407.8403413,W,1,26,0.6,1117.035,M,-16.60,M,,*53
185445.90,5104.7384591,N,11407.8414345,W,1,25,0.6,1119.480,M,-16.60,M,,*5A
185446.00,5104.7392381,N,11407.8419698,W,1,24,0.7,1116.604,M,-16.60,M,,*59
185446.10,5104.7378995,N,11407.8402019,W,1,25,0.6,1116.991,M,-16.60,M,,*55
185446.20,5104.7379819,N,11407.8401907,W,1,25,0.6,1116.847,M,-16.60,M,,*5D
185446.30,5104.7380235,N,11407.8401073,W,1,25,0.6,1116.941,M,-16.60,M,,*53
185446.40,5104.7386047,N,11407.8407742,W,1,25,0.6,1118.263,M,-16.60,M,,*53
185446.50,5104.7405843,N,11407.8423662,W,1,25,0.6,1123.651,M,-16.60,M,,*5A
185446.60,5104.7400801,N,11407.8427386,W,1,25,0.6,1121.979,M,-16.60,M,,*56
185446.70,5104.7401631,N,11407.8427279,W,1,25,0.6,1121.414,M,-16.60,M,,*5C
185446.80,5104.7400262,N,11407.8424243,W,1,25,0.6,1120.878,M,-16.60,M,,*5D
185446.90,5104.7407704,N,11407.8429364,W,1,25,0.6,1121.646,M,-16.60,M,,*55
185447.00,5104.7400172,N,11407.8421283,W,1,25,0.6,1120.371,M,-16.60,M,,*5D
185447.10,5104.7389022,N,11407.8401875,W,1,25,0.6,1116.713,M,-16.60,M,,*5A
185447.20,5104.7402768,N,11407.8423534,W,1,25,0.6,1120.510,M,-16.60,M,,*58
185447.30,5104.7403884,N,11407.8423725,W,1,25,0.6,1120.605,M,-16.60,M,,*50
185447.40,5104.7402683,N,11407.8421269,W,1,25,0.6,1120.498,M,-16.60,M,,*56
185447.50,5104.7401903,N,11407.8418880,W,1,25,0.6,1120.628,M,-16.60,M,,*5D
185447.60,5104.7389506,N,11407.8397638,W,1,25,0.6,1116.766,M,-16.60,M,,*53
185447.70,5104.7390834,N,11407.8398600,W,1,25,0.6,1116.548,M,-16.60,M,,*5C
185447.80,5104.7405935,N,11407.8421910,W,1,25,0.6,1120.987,M,-16.60,M,,*59
185447.90,5104.7413916,N,11407.8434840,W,1,24,0.7,1119.742,M,-16.60,M,,*53
185448.00,5104.7413345,N,11407.8426713,W,1,26,0.6,1122.452,M,-16.60,M,,*5A
185448.10,5104.7420354,N,11407.8437729,W,1,25,0.7,1120.214,M,-16.60,M,,*56
185448.20,5104.7408664,N,11407.8421895,W,1,25,0.6,1121.409,M,-16.60,M,,*5C
185448.30,5104.7409264,N,11407.8422081,W,1,26,0.6,1121.266,M,-16.60,M,,*5A
185448.40,5104.7408037,N,11407.8419076,W,1,26,0.6,1121.119,M,-16.60,M,,*53
185448.50,5104.7408517,N,11407.8419007,W,1,26,0.6,1121.129,M,-16.60,M,,*50
185448.60,5104.7407890,N,11407.8417313,W,1,28,0.5,1120.767,M,-16.60,M,,*56
185448.70,5104.7408816,N,11407.8417453,W,1,27,0.6,1120.765,M,-16.60,M,,*5B
185448.80,5104.7409758,N,11407.8417534,W,1,27,0.6,1120.878,M,-16.60,M,,*53
185448.90,5104.7411411,N,11407.8419423,W,1,27,0.6,1120.963,M,-16.60,M,,*57
185449.00,5104.7411833,N,11407.8418722,W,1,26,0.6,1121.036,M,-16.60,M,,*59
185449.10,5104.7412540,N,11407.8418660,W,1,25,0.6,1120.952,M,-16.60,M,,*5C
185449.20,5104.7419287,N,11407.8428996,W,1,25,0.6,1119.557,M,-16.60,M,,*5E
185449.30,5104.7415008,N,11407.8419997,W,1,26,0.6,1120.963,M,-16.60,M,,*57
185449.40,5104.7415979,N,11407.8420370,W,1,26,0.6,1120.911,M,-16.60,M,,*53
185449.50,5104.7416911,N,11407.8420645,W,1,26,0.6,1121.155,M,-16.60,M,,*55
185449.60,5104.7409724,N,11407.8410658,W,1,25,0.6,1122.842,M,-16.60,M,,*50
